,x,y,x_vel,y_vel,x_acc,y_acc,yaw,yaw_rate
153,-13.824648099496903,-1.8915545659465907,-2.111230905543379,4.46080622669269,0.6534942588116679,0.7942790313938897,-1.8915545659465907,1.0
154,-14.155803322826033,-1.5029874062073243,-1.9917309130030418,4.535908733380526,-1.5695277000964705,0.32672302218696186,-1.5029874062073243,1.0
155,-14.454266496168035,-2.177375845250331,-2.179670538720805,4.53597898566651,0.8591330900107459,-0.912555058861418,-2.177375845250331,1.0
156,-14.767304817757632,-2.7412331960381593,-2.0401017335186826,4.36885769223643,-1.4690938065112173,-2.112479670939451,-2.7412331960381593,1.0
157,-15.08972916765627,-1.760548072672302,-2.2186135553584494,4.038712917606605,-0.12345609964853566,-1.3938442261351671,-1.760548072672302,1.0
158,-15.405289928452047,-1.0694654322236086,-2.2114233002861945,3.814291013068501,-0.8663246430665907,2.0276843598809355,-1.0694654322236086,1.0
159,-15.726948882668031,-2.357169480346365,-2.305573620927238,4.053147025145926,-0.6149322990456056,1.6574494642217765,-2.357169480346365,-0.9752768482397154
160,-16.06624653347428,-4.660325072300832,-2.363193238802681,4.235468568974389,-0.4830769929929898,2.601850790621133,-4.660325072300832,-0.999694382883519
161,-16.435886171905423,-4.380189322342938,-2.402521386942838,4.541517804892202,0.22024658763448057,0.1708252089202711,-4.380189322342938,-0.9999962220908244
162,-16.80288206768161,-3.882905892252872,-2.347717586985941,4.5205015149278385,-0.32584077895506136,0.5486883597395216,-3.882905892252872,-0.9999999532990891
163,-17.168199078005678,-2.8891454017475295,-2.366864868183467,4.551164643373362,0.64383101289484,0.1711481404375284,-2.8891454017475295,0.9752768488170123
164,-17.51214911763419,-2.5649114838289004,-2.25572463813671,4.530102433601312,-0.2239374621512269,1.9827753908594592,-2.5649114838289004,0.9996943828906553
